source, question, answer, rating
3-4-18-generation,1-2-40-1-2-40-1-2-30-23-40-1240-2-3-40-12-30-1-3402340-1-23012302-3-40-13-401340-1-24013-401-3-40-13400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,13-40-2340-13-40-12-301240-1-2402340134012-401230-1230-12401-2-30-1-3401-230-13402-3401-2400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,2340-23-40-1230-134013-40-12-4012401-2-3012-401-3-401340-1-230-12-301-230-1-3-4012-30-13-40-2-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-301340-1-2401-230-1-2301240-12-3023401-2-40-1-2-40-134013-4023-40-1-3-402-340-2340-2-3-401-2-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-12-4012-301-2401-230-12-30-1-2401-340-1-230-1-340-23-40-1340-1-2-30-1230-1-2-4023402-3402-3-40-13-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1240-1-240-2-340-1-2-30-12-401-2301-240-134023401-2-30-1-230-13-4012-402-340-2-3-401-3-40-1-3-402-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-401340-1240-1-240-2-3-40-1340234023-401240-23-40-1-3401-230-2-340-12-3013-401-340-1-2-301-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-240-12401-2-30-1-230-1-3-40-123012-401240-1-2-401-240-13-402-3-40-23-401230-1-340-134023-401-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-3401-3-40-234013-40-1230-124023402-34012402-3-40-1-2-30-2-3-401-2301-2-301230-1-24012-40-13-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-340-1-3-4012-30-2-3-401-230-1230-23401-2-30-1-2-40-1-2302-3-4013-40-1-2-301240-12-4023-40-1240-12-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,13-401-2401-2-401-2-302-3-4023-40-13401230-12301-340-2340-2-3-40-2-34012-3023401-3-401340-1-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-40-2-3-4012-301-3-401240-1-2301-2-30-12-301-2402340-1230-1-240-23401340-1-340-13-401-2-402-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2301-2-30-1340-2-3-4012301-3-4023-4012-40-2340-1230-23-4012401-2-40-2-340-1240-1-2-402-3-40-13-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2-4012-3023-40-1-2401-3-401-230-1-3-4013-40-1-340-12-30-1-2-40-23401-240-13-40-2-3-401340-1-2301-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2401-2-402340-1-2402-3-40-2340-23-401240-12-40-12402-340-2-34012301-3-40-1-230-1-3-40-13-40-12-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-3-401-2-301-340-1-2301230-1240-13-401340-1-3-402-340-12-40-12-30-2-3-4023-40-23-4013-401-230-12300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-3-4012-401-3401-240-1-230-2-3401-2-30-1-3401-3-40-2-3-402-3-401240-1-2-30-12-30-1-2-401-2-40-234023400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1230-23-4012-30-1-34012-4013401230-2-340-12-402-3-40-1-2-30-2-3-40124013-401-230-1-230-1-2-401-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2401-2-3012-40-1230-1-3-40-1340-1-2-40-12-301-240234012401-3402-340123013-401-230-13-40-1-2-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12301-2401340-12-302-3-4012-30-2-3-401-230-12-4012-40-1-2-30-23-40-2-340-134023-40-2340-1-240-1-2-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-340123013-402-3-401-340-1-230-1-3-40-13-40-12401-2401-2-30-1-2-4012-30-1-340-1-2401-2-401-23023-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12-40-12-3012302-340-12302-3-401-240-1-340-1-2-30-23-40-124013-402340-1-24012-30-1-3-40-2-3-40-1-2-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-23-402-3401-3-402-3-401-2-40-1-3401-240-2340-2-3-40-1240-1-2-30-12-301-2-30-12-4012-401-340-13-40-12300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2-3-4023401230-1-2-40-2-340-2340-12-30-13401-2402-3-4012-40-1-34023-401-34012-30-12-40-1-230-12300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-302-3-40-1-3-40-2340-2-3401-2301-3-40-12-30-123023-40-1-340124012-302-34013401230-1340-1-2300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-401-2301-2-301-3-40-1230234012-402-340-1-230-2-3-402-3-4023-401230-1-3-40-1340-23-401340-12400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2-34012-301-3-40-1-340-13-40-12302340-1-2-301-2-3023-401-2-40-1240-23401-230-1-2-40-12-40-2-3-40-13400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-30-23-40-1-2-402-3-4013-401-2-3012-40-1340-2-340-1230-12-402-340-13-4013401-2-401-34023-401-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-3401-3401-2-302-3-40-1-2-301-2-40-1-230-2340-1-2401-2301340-1-3-401-3-40-23-40-12-4013-40-2-3-4012-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-40-13-40-2-3-4013-401-2-40-1-2-3012-401-340-134023-40-12-401-2-30123012-30-12-301240-23-40-1-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-13-4023-402-3-40-12-30-1-230-1230-1-3-40-1-2401-2-40-1-2-301-2401-230-23-401-3-401-2-30-12-4013-40-13400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-302-3-401-240-23-40-1-2302-34012-401230-123023401-2-30-2-3401-3-4013-40-13-40-12401-2301-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,13-40-12402-340-1-3-401240-2-3402-3-40-12-401340-1-230123012-4012-30-1-2-401-2-40-23-401-3-4023400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12-30-1-2-40-1-240-2-340234023-401-2-30-12-4013-4012-402-3-40-1-340-2-3-40-1-3-402-34013401-340-1-2-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-302-3-4023-40-12402340-1-240-123012301-240124012-30-1-230-2-3-401-2-3012-40-12-40-23-401-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1340134023-40-1240-234012-30-13-4012402-3-402-3401-240-1-340-1-3-401-3401-2-40-2-3-4012-40-1-2-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2340-12402-3401-230-1-2-4012-40-1-2401-24023-4013401240-1340-2-3-40-1230-1-3-40-1-3401230-12-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1230-1-2-401-2-40-12-30-12-4012-4013401-340-1240-1-3401230-1-230-2-34013-401-2-302340-13401-2300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2340-2-3401-240-1-2-301-2-40-12-30-2-3-40-12402-3402-3-40-23-40-1-24013-40-12-4013401-340-13401-2-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-340-13-40-12-3012301340-1-2302-340-1-2-30234023-40-13401-3-401-230-1-2-401-2401-34012-30-2-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-3-4023-40-2-3402-3401-2301-34012301-240-13401-2-40-13-40-23-40-1-2-40-123013-4012-402340-12400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1230-1-3-402-3-40-13-401-230-12-40-2340-23-401-240-1-2-401340-1240-134013-4012-30-2-34012401-2-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-230-1-2-40-1-2-30-12-301-34023-40-2-340-13-402-3401-24012-40134012-301230-12-40-1230-1-3-401-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-23-40-12-401230-1-3-40-2-3-40-1340-124012-401-340-12-30-1-2-301-230-1-2302-3-401-3-40-1-34013-40-2-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-401-3-40-1-340-13-40-1-2-30-1-3-4012-301-240-23-40-12-401-340124023-401340-1230-12401-230-13400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,13-4012-30-1-2-401-2-30-12-3012-40-13-40-2340-12-40-1-2301-2301240-1-34023-4023401-3-40-1-2-30-1-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-24012-401230-23-4023-4013-401-3-4012-302-3-40-1-3401-3401-2-30-2-3401240-1-2-40-1-3-40-234023400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-13-4013401-2-3023-40-1-2-401-2-402340-1-3-40-1-2-30-12-40-1-23012-40-2-34012-301240-12402-340-2-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12301-230-1-340-1340-1-3-40-1-2-30-13-402-3-40-234012-40234023-4013-402-340-12-401-340-23-40-2-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-340-1-3401240-2-34013402-34012302-3-40-2-3-40-12-301-2-40-23-40-12-4012-30-1-240-1230-1-2-30-13400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-401-230-12-30-2-3-40-2-34012401340-1240-23-4023402-3-401-2401-3-4012-40-1-240-1-340-12-401-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-340-23-40-2340-12301230-1-3-4023-4012-4013401240-2-3-40-12-30-12402-3-4012-30-1-2-401-3401-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-240-1-2-301240-13-40-23402-340-2-3-402-3-401-230-1240-23-40-1230-1-3-401-3-401-340-2-340-134023-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-340-1-2301-2-30-12-40-124012-40-13-40-23-401-34013-40-1-2-401-3-402340-2-3-401-2-4023-40-1-240-2-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-3-4012-401-230-1230-1-2-3013-40-1340-124012402-3-402-340-12-3023-401-2-301-2-40-2-340-12-40-23-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2-30-1-2-3012-3012301-340-1-3401240-1-230-2-3-402-3-4023401-3-40-12-401-2401340-12401-230-23-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,123023-40-13401240-1-2-301-2401340-1240-2-3-401-340-13-40-12-30-1-2-40-1-240-2340-12-401-2-401-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-340-23-40-12-40-13401-24012302-3-4013401-230-1-23013-401-2-40-1-240-1-2-40-1240-12-301-2-30-23400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-3013-402-340-12-3012-3013401-340-1-3-40-1230-12401-2-40-13-4012401-2402340-1-2-40-13401-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12401-2-301-2-402-340-23-40-1-230-1-3402340-23401-340-1-2-302-3-40-12-40-13401-2301230-13-4023-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,13-40-23-401-240-1-230-1340-12-40-13-401-23012-4023-401-2-401-3-40-1-34012401230-1-2401-2-3023400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,12-30-1-34013-40-1-3-40-1-2-40-12-302340-1-2401-2-30-2-3-4012301-340-2-3402-340-1240-1230-23-4023-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1340-23-40-1-340-1240-12-401-2-30-2-340-1-240-234023-402-340-1-2-4023401-230-12-3012-301-2-402-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,13-402-340-23401-2-30-12-30-12402340-1-2401240134012-301-240-1-2-301-2-401-340-12-40-1-340-12300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-230-124023-40-1340-13-40-1-2-4012-301340-1-3-40-234013-401-2-402-3-401230-12301-3-40-2-3401-2-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-3-40-1-3-40-1-340-1-240-2340-1-2-30-1-2-40-23-4012-30-12301-2-4023-401-240-13-4012-401-3401-3-4012400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-30-1-340-1230-1-3-40-2-340-2340-1-2-301-3-40-1-23012-30-1340-124012301-340-1-24012-402-3-4012400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-340-12-40-2340-1230-1-2-401-3-40-12-3023401-2-3012-40-2-3401-240-13401340-13-4023-4012-30-1-2400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-12-401-230-23-40-23402340-1-230-134012-40-12-30-1240-2-340-1230-1-2401-2-40-1-2-302-3-401-340-2-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-230-1-340-2-34012-3023-40-13-401240-23401230-1-240-13401340-2-3-40-12-402-34012-40-12-301-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2-40-134023-40-2-3-401-2-30-1-3-401340-12-30-1-240-23401-3-4012-30-1-34023402-340-1-2-30-23-4012300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-24012401-340-2-3-402-340-12-40-12-30-1-3-40-2340-1-2-401-3-401-2301-2-4012-30-23-40-1340-12401-2-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2302-3-40-12-301-240-1240-2340-1-2-4023-401-2-40-1-3-402340-12-4012-30-1-34013-402-34012-4012300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-301240-1-2-40-13-402-3-401-34012-401-24013401-230-12301-2-3012-30-1-2301230-2-3-40-1240-2-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12301-23012401-34023-40-1-3-40-234023401340-1340-1240-12-40-13-402-340-2-3-40-1-340-12-3012-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-3-40-2-3-401340-1-2-40-12-30-12-40234012-301-2-30-1340-1-230-1-3-401-2-40-2-34012-40-1240-23-401-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-3-40-12-40-1-230-1240-12-30-2340-1-2-40-1-2-302-3-40134013-401240-23-40-1-2401230-13-40-1-3401-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-12401340-1-2-301-23012-3023401-2402-3401-340-1-340-1-2-40-1-2401-2-402-3-40-2-340-2-3-40-1-3-40-12-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-23-401340-2-3-4012-401-3-4023-40-1-24012301-2401240-1-2-30-13401-2-30-12302-3402340-2-34012-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-40-234012-30-1-23013-401-2-30-1-2-302340-13-40-2-3-40-12301-3-40-2-3401-2-401-230-1-2401230-1-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2301-3-40-13401-2301-2-4023-401340-2340-23-40-2-3-40-1-2-402-3-40-12301-2-30-1-3401230-1-2-301-2400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-30-2-3401230-12401-230-1-240124012-30-1-3-4013-401-3-40-134012-4023-402-340-2-3-401-240-12-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-12-302-3-401-240-1-3401340-1-2-302-3402340-2-3401-3-401-2-30-2-3-40-1340-23-40-13-40-2340-124012300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-3401-3-401230-1-3-40-1-340-234013-40-2-3402340-2-3-402-34012-401-2-401-2301240-13402-3-401-2-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1340-2340-23-401-2-4012301-2-30-12401-3-40134013-4023-40-1-2-4012-40-12-401-3401-230-2-34012-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-230-2-34013402-3401230-12-3012-40-1-2-30-1-240-12-40-2340-23-4012-301-2-301-2-4023-401-34023400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-402340-12-3013-40-23-401-2-3012-301-3-4012401-2401340-1340-13-4012-402-340-1-240-1-2-40-2-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-3401-2-402340-1-3401240-1-2-3023-401-3-401340-1-2401230-1-2-40-1230-2-3-40-13-4012-401-3401-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-23401-340-23-40-1-2-40-1-2301-2-402-3-402-34012-40-1-340-1240-1230-1-2-301-2301-3-40-12-40123012400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2-30-2-340-2340-1-34012-30-2-3-4012402340-1240-23-401-2-401-3401-240-12-30-12-4023-402-340-1-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12-30-1-3-401-2-30-1240-1-2-30-12-40-1-3401-23023-40-23401-2-40-2-340-23-402-3-4012402-340-1230-1-2300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12-30-1340-12-30123013401-340-2340-12401240-2-340-2-3-4023-40-1-2-301-230-1-3-402-3-402340-1-2400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,23-402-340-23401-34012401-230-1230-23-40-12-401340-1240-1-230-12-302340-1-2-40-1-340-13401-2-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-302-3-40-2-340-2340-1-2401-3401-2-302-340-2-3-4013-40-12-301240-1-2-401-2-40-123012-40-1240-13-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1240-12-4013401-2-30-1-240-1-3-401-3-4012-40-2340-2-34023-40-1240-13-40-1230-2-3-401-2-40-1340-23-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-340-23-40-13-40-1-2-3023401-2-401-3401240-23402-340-12401-3-401340-1-2-4012-30-2-3-402-3-40-12300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2340134012-3012-40-124023-40-12-401-2-301240-13-40-1-240-1-3-402-3-40-12-302-340-2-3-401-3-401-2-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2340-134012-301-2-4012-4023-402-3-40-1-3-40-2-3-40124013-40-23-40-1-2-30-1-240-1-2-4023402-340-1-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,12-40-12301340-12-40-2-340-1-2-40-1-230-134012-30-23-40-13-401-2-402-3401230-2-3-401-23023-40-23400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2340-23-4012-30-13-40-2-3-4013-40-12-30-1-2-30-2-340-1-240-1-340-13402-3-40234023-401-2-30-1-2-40-12300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12301-2-4013402340-1-2-401-340-1340-12301-230-1-3401240-2-3-401-24012-402-34013-40-1-2-30-13-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-240-13-401-240-1-230-23-4023402-340124012301-2-40-1340-1-2-4012-4023-40-1-3-401-2-30-2-3-40-12-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-240-23-40-1-3-40-2-3-40-1-2301-3-401-2302-34013-40-1-34023-40-13-401-2-30123012-401-2402-3-40-12400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2-4023-401340-1-3-40-1230-1340-1-240-13-40-1-340-23401-240-1240-1-2301-2301-3-40-2-3401-340-23-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-23012-30-12-30-2-34023401-2-301-2401-340-12401-3-401240-234012-40123013-40-1-240-13401-2-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1230-1-230-1-3402-3-401-340-1340134012-301-2-3012-401-23023-40-2-340-12401-2-40-1-240-1-3-402-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1240-1-2401-2-40-1230-23-40-1340-2-3402-3-4013-40-1-2-30-12-301230-13-40-1-2-40-12-4012-30-1-230-2-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-13-40-1230-2-340-1-2-40-12-302-3402-3-4013-401-34012-30-1-23023-40-1-3-40-23-401240-1-24013401-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-23-40-12302340-13402-340-1240-12-401-230-2-3-4023-401240-12-30-2-340-1-2-40-1-3401-2-401-3-40-1-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-40-12-40-1240-12301-2401-3-4023-40-2-34012-30-1-340-1340-234013402340-1-2401-2-30-13-401-2300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-3-402-340-1230234013401-2-4013-401230-1-240-12-40-12401-23023-401-2-3012-40-1-230-2-3-40-23-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-13-40-1230-1-3-401-2-40-1-240-1340-12401-3-401340-12-302-3401-2301240-23401-3401-240-2-3401-2-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-123023-4012-40-12401-24012302-3-40-23-402-340-2-34023401-230-1340-12-401340-1-340-1-2-4012-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,2340-1-2-4012-30-23-40-1240-2-3-40-1230-1-3-40-13-40-13401-2-3023-4012-401-3-40-1-240-12-3013-40-12-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,2-340-12401-3-401-2-3023-40-1-240-1340-1-3-40-1230-2-3-40-23-4012301340-1-340-2340234013-40-1-2-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,13-40-12-30-1340-23-40-12-402340-13-40-1-2-3023-4012-301-3-401-2-30-1-2-4012402-3-40-12301340-1-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-401-24013-402-3-4023-40-12-30-1-340-2340-12-40-23-40-12301-3-40-13-401-2301230-1-230-1-2-301-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
